gb|CCE94500.1|ARO:3001502|OXA-256	266
gb|AEG74318.1|ARO:3002795|QnrS6	218
gb|AGW16412.1|ARO:3001518|OXA-330	273
gb|ADM21467.1|ARO:3002053|CMY-42	381
gb|AFJ11384.1|ARO:3002546|AAC(6')-Ib	184
gb|AFU25635.1|ARO:3002083|CMY-70	381
gb|AFK80745.1|ARO:3002350|GES-21	287
gb|AAN04883.1|ARO:3001099|SHV-41	286
gb|AHN53381.1|ARO:3001577|OXA-391	274
gb|AAR84298.1|ARO:3000996|TEM-132	286
gb|CAH10847.1|ARO:3002620|aadA23	259
gb|AGT37351.1|ARO:3002360|NDM-10	270
gb|AGL43627.1|ARO:3002778|QnrB66	214
gb|AAN04884.1|ARO:3001100|SHV-42	286
gb|AAK49460.1|ARO:3001429|OXA-35	266
gb|AAF64386.1|ARO:3001076|SHV-18	286
gb|CAA90432.1|ARO:3003026|fusH	509
gb|CAJ47134.2|ARO:3001133|SHV-79	286
gb|CAA71322.1|ARO:3000916|TEM-47	286
gb|CAA46346.1|ARO:3000887|TEM-16	286
gb|AGC50807.1|ARO:3002307|VIM-37	266
gb|AIT76085.1|ARO:3001849|ACT-29	381
gb|CAA71947.1|ARO:3002157|FOX-3	382
gb|ACE77058.1|ARO:3002366|PER-4	308
gb|CAF05908.1|ARO:3000845|GIM-1	250
gb|BAM62793.1|ARO:3002233|IMP-42	246
gb|AAK82652.1|ARO:3000965|TEM-102	286
gb|AAB39956.1|ARO:3000979|TEM-116	286
gb|ADK55605.1|ARO:3002066|CMY-55	381
gb|BAE77778.1|ARO:3000508|gadX	274
gb|AAY84742.1|ARO:3001904|CTX-M-42	291
gb|ACI22621.1|ARO:3001154|SHV-105	286
gb|AFK73446.1|ARO:3002092|CMY-79	381
gb|ADT91162.1|ARO:3002067|CMY-56	381
gb|AJA32744.1|ARO:3003149|OXA-426	274
gb|ADP02979.1|ARO:3002059|CMY-48	381
gb|AEL00461.1|ARO:3002753|QnrB38	214
gb|AAT46413.1|ARO:3000972|TEM-109	286
gb|CAG27800.1|ARO:3003203|TLA-2	304
gb|AHN60527.1|ARO:3001071|SHV-12	286
gb|AAT01092.1|ARO:3001773|OXA-61	257
gb|AAC09012.1|ARO:3002243|CARB-4	288
gb|AAL68645.1|ARO:3002681|catB9	209
gb|AAC32889.2|ARO:3000912|TEM-43	286
gb|ACQ82813.1|ARO:3002507|PDC-8	397
gb|CAB60001.1|ARO:3000326|ErmE	381
gb|AAD03493.1|ARO:3002565|AAC(6')-Iu	146
gb|ABN80430.1|ARO:3002375|VEB-5	299
gb|CAA90683.1|ARO:3003012|dfrA13	165
gb|AAG44570.1|ARO:3000954|TEM-87	286
gb|CAP45903.1|ARO:3002733|QnrB18	226
gb|ACH58989.1|ARO:3002488|LRA-9	301
gb|AAZ73123.1|ARO:3002282|VIM-12	266
gb|AAN34365.1|ARO:3002604|aadA4	262
gb|AAC76539.1|ARO:3000796|mdtF	1037
gb|AFN88953.1|ARO:3002304|VIM-34	266
gb|ABA06586.1|ARO:3001119|SHV-64	286
gb|BAJ05825.1|ARO:3002263|IND-7	239
gb|AJO16042.1|ARO:3001364|SHV-182	286
gb|ADR71220.1|ARO:3001045|TEM-183	286
gb|BAH45481.1|ARO:3002815|clbB	343
gb|CAA45050.1|ARO:3002828|srmB	550
gb|CWV56762.1|ARO:3000198|FosX	133
gb|AEM44652.1|ARO:3001972|CTX-M-112	291
gb|AAV97955.1|ARO:3001912|CTX-M-50	291
gb|BAL68178.1|ARO:3001057|TEM-198	286
gb|AGC29882.1|ARO:3002853|arr-8	150
gb|AFO53532.1|ARO:3002883|rgt1438	411
gb|AHV85514.1|ARO:3002383|SME-5	294
gb|BAB72158.1|ARO:3002020|CMY-9	382
gb|AAX38178.1|ARO:3002634|APH(2'')-Ie	301
gb|ABG56269.1|ARO:3002724|QnrB10	226
gb|AAA25680.1|ARO:3002595|AAC(6')-IIb	180
gb|AAP69915.1|ARO:3003103|cphA7	254
gb|CAD12765.1|ARO:3002203|IMP-12	246
gb|AFM55000.1|ARO:3001692|OXA-229	276
gb|CAK50801.1|ARO:3001646|OXA-98	274
gb|AAG35609.2|ARO:3001422|OXA-27	273
gb|ABH04327.1|ARO:3001144|SHV-92	286
gb|ACJ47200.1|ARO:3002612|aadA12	263
gb|AFQ93498.1|ARO:3002676|catB3	210
gb|ACN65419.1|ARO:3002432|OKP-A-15	281
gb|BAB38260.1|ARO:3000830|cpxA	457
gb|CAJ77856.1|ARO:3000777|adeF	1059
gb|BAB41874.1|ARO:3000815|mgrA	147
gb|AFC75525.1|ARO:3001055|TEM-195	286
gb|BAH66386.1|ARO:3002574|AAC(6')-Iaf	183
gb|CAP69659.1|ARO:3003017|dfrA21	165
gb|BAA03674.1|ARO:3001300|myrA	295
gb|ABH10964.1|ARO:3002830|vgaALC	522
gb|AFH36332.1|ARO:3001677|OXA-236	276
gb|ACB73258.1|ARO:3001112|SHV-56	286
gb|ACI95258.1|ARO:3002318|KPC-8	293
gb|AHL30276.1|ARO:3001562|OXA-376	274
gb|AEP40500.1|ARO:3002912|vanN	343
gb|AFP99885.1|ARO:3002299|VIM-29	266
gb|ACD35503.1|ARO:3000572|tet(42)	428
gb|AEM62948.1|ARO:3003196|tet(45)	458
gb|AAA71915.1|ARO:3000173|tet(E)	405
gb|AAA99931.1|ARO:3003060|tsnR	270
gb|BAF95726.1|ARO:3002050|CMY-39	381
gb|ABW90721.1|ARO:3002287|VIM-17	266
gb|AJE60855.1|ARO:3003209|fosA5	139
gb|CAA42594.1|ARO:3002690|Sliv_cmlR	392
gb|AAB05622.1|ARO:3002921|vanR_in_vanB_cl	220
gb|AEU17778.1|ARO:3002224|IMP-33	246
gb|ABM67078.1|ARO:3002210|IMP-19	246
gb|AAF05612.1|ARO:3000944|TEM-78	286
gb|ABV26705.1|ARO:3002849|arr-4	150
gb|AAD23513.1|ARO:3003002|CfxA2	321
gb|AAN38836.1|ARO:3001886|CTX-M-24	291
gb|ACA30420.1|ARO:3002036|CMY-25	381
gb|BAQ56016.1|ARO:3003659|IMP-51	246
gb|AAZ04784.1|ARO:3002711|QnrA5	218
gb|AIT76102.1|ARO:3002150|DHA-19	379
gb|ADC91899.1|ARO:3002343|GES-14	287
gb|ABD30512.1|ARO:3000839|arlS	451
gb|ADM92606.1|ARO:3000549|adeS	361
gb|CAC04522.1|ARO:3002514|OCH-1	390
gb|AGD91915.1|ARO:3001778|OXA-232	265
gb|AAA83417.1|ARO:3001407|OXA-12	264
gb|AGW83446.1|ARO:3001535|OXA-348	273
gb|ABA60809.1|ARO:3001141|SHV-89	286
gb|AAK55534.1|ARO:3001881|CTX-M-19	291
gb|AEB98921.1|ARO:3001480|OXA-195	274
gb|AFC95894.1|ARO:3001814|OXA-199	265
gb|AAV70602.1|ARO:3001900|CTX-M-38	291
gb|AAQ01671.1|ARO:3000983|TEM-121	286
gb|CAI30650.2|ARO:3001116|SHV-61	286
gb|ABM97538.1|ARO:3001919|CTX-M-58	291
gb|ABN48311.1|ARO:3001918|CTX-M-56	291
gb|AAW47922.1|ARO:3001002|TEM-138	286
gb|BAA23130.1|ARO:3002493|SRT-1	378
gb|AAP93847.1|ARO:3002477|LEN-14	152
gb|CAC17623.1|ARO:3002516|OCH-3	390
gb|ABV72593.1|ARO:3001150|SHV-101	286
gb|AAL17873.1|ARO:3002403|OXY-2-8	290
gb|AJP67511.1|ARO:3003179|VIM-43	266
gb|CAA24743.1|ARO:3002655|APH(4)-Ia	341
gb|BAA32493.1|ARO:3000423|FomA	266
gb|CBG22732.1|ARO:3002341|GES-12	287
gb|AHL39330.1|ARO:3002117|CMY-105	381
gb|AAL82588.1|ARO:3002600|AAC_3Ib_AAC_6Ib	334
gb|AAL68926.1|ARO:3001093|SHV-35	286
gb|AGK82336.1|ARO:3001383|TEM-206	286
gb|CAA71699.2|ARO:3001416|OXA-21	275
gb|AEI83429.1|ARO:3001168|SHV-121	286
gb|AAA99503.1|ARO:3003250|bcrC	203
gb|AXA30439.1|ARO:3002459|LEN-9	286
gb|BAF80809.1|ARO:3002665|npmA	219
gb|CAP12354.2|ARO:3002429|OKP-A-12	286
gb|AAF66653.1|ARO:3000959|TEM-92	286
gb|AHA80101.1|ARO:3002112|CMY-100	381
gb|BAD06399.1|ARO:3002332|GES-3	287
gb|AAO42602.1|ARO:3002168|MIR-2	381
gb|WP_063860086.1|ARO:3001948|CTX-M-88	291
gb|ABW70410.1|ARO:3001644|OXA-113	274
gb|CAJ19611.1|ARO:3002436|OKP-B-3	286
gb|AAL20862.1|ARO:3000826|sdiA	240
gb|AIY30331.1|ARO:3003160|OXA-422	273
gb|ADI58622.1|ARO:3001472|OXA-178	274
gb|CAD69003.1|ARO:3003094|imiH	254
gb|CAP12349.2|ARO:3002468|LEN-21	286
gb|AHE41345.1|ARO:3002797|QnrS8	218
gb|AEP16366.1|ARO:3001784|OXA-181	265
gb|AHM76779.1|ARO:3001840|ACT-19	381
gb|AEI83430.1|ARO:3001181|SHV-137	286
gb|ABC26007.1|ARO:3001623|OXA-83	274
gb|AIT76086.1|ARO:3001850|ACT-30	381
gb|AFQ23958.1|ARO:3001191|SHV-152	286
gb|AAA98406.1|ARO:3001404|OXA-9	274
gb|CCK86744.1|ARO:3001347|SHV-164	286
gb|AAM77075.1|ARO:3002695|cmlA5	419
gb|BAL72196.1|ARO:3001985|CTX-M-126	291
gb|ABQ00181.1|ARO:3001024|TEM-158	286
gb|CAJ19618.1|ARO:3002442|OKP-B-9	286
gb|CAM96571.1|ARO:3004605|ermZ	282
gb|AAA76822.1|ARO:3002654|APH(3')-VIIa	250
gb|AAB58447.1|ARO:3002662|APH(9)-Ia	331
gb|ACX31142.1|ARO:3001455|OXA-150	274
gb|AAZ66866.1|ARO:3002032|CMY-21	381
gb|AJG06172.1|ARO:3003172|ACT-37	381
gb|CCA94644.1|ARO:3001486|OXA-208	274
gb|CAA66307.2|ARO:3000592|ErmN	291
gb|AEI52842.1|ARO:3002078|CMY-65	381
gb|AAS13759.1|ARO:3002278|VIM-8	266
gb|CAI99385.1|ARO:3002856|dfrA24	185
gb|AAL05553.1|ARO:3003206|lsaE	494
gb|ADE58494.1|ARO:3001175|SHV-128	286
gb|ABX72042.1|ARO:3002727|QnrB13	226
gb|CAD32565.1|ARO:3001770|OXA-43	269
gb|ACT97371.1|ARO:3003097|CfxA6	331
gb|AAD50818.2|ARO:3002019|CMY-8	382
gb|CAP12348.2|ARO:3002467|LEN-20	286
gb|CAA75402.1|ARO:3002015|CMY-4	381
gb|AEL00458.1|ARO:3002751|QnrB36	214
gb|ACO56763.1|ARO:3002376|VEB-7	299
gb|ADI58618.1|ARO:3001658|OXA-174	274
gb|CAJ19610.1|ARO:3002435|OKP-B-2	286
gb|BAB16308.1|ARO:3000958|TEM-91	286
gb|CAA71441.1|ARO:3003095|imiS	255
gb|AEM44650.1|ARO:3001967|CTX-M-107	287
gb|AAF93177.1|ARO:3001874|CTX-M-11	282
gb|BAO05497.1|ARO:3002071|CMY-110	381
gb|AFO69261.1|ARO:3001984|CTX-M-125	291
gb|AHL39322.1|ARO:3002098|CMY-85	381
gb|CAC14594.1|ARO:3003055|smeD	394
gb|AAW66604.1|ARO:3000883|TEM-11	286
gb|AFQ23968.1|ARO:3001201|SHV-162	286
gb|AAD33116.2|ARO:3000934|TEM-67	286
gb|AEM97672.1|ARO:3002073|CMY-60	381
gb|AAP69916.1|ARO:3001780|OXA-85	254
gb|AAK84316.1|ARO:3002843|vatD	204
gb|CAE51638.1|ARO:3002641|APH(3')-Ia	271
gb|CAA74912.2|ARO:3000888|TEM-17	286
gb|AJO16040.1|ARO:3001350|SHV-180	286
gb|AAV37205.1|ARO:3003005|CfxA4	321
gb|ACN85419.1|ARO:3001804|OXA-145	265
gb|ACT33323.1|ARO:3002293|VIM-23	266
gb|AGH70380.1|ARO:3002111|CMY-98	376
gb|WP_064190968.1|ARO:3002583|AAC(6')-29a	133
gb|AGC54799.1|ARO:3002108|CMY-95	381
gb|AGK40892.1|ARO:3001384|TEM-207	286
gb|AAC36915.1|ARO:3000593|ErmQ	257
gb|ADK25050.1|ARO:3002267|IND-11	243
gb|AAS79458.1|ARO:3001302|chrB	280
gb|AAK69828.1|ARO:3001090|SHV-32	286
gb|ADY02545.1|ARO:3001960|CTX-M-101	291
gb|AIT76091.1|ARO:3002129|CMY-118	381
gb|ABN51007.1|ARO:3002046|CMY-35	381
gb|CAJ47133.2|ARO:3001132|SHV-78	286
gb|AAG29757.1|ARO:3002257|IND-2	243
gb|ADK35871.1|ARO:3001467|OXA-167	273
gb|ACX70402.1|ARO:3001654|OXA-143	275
gb|ADB90239.1|ARO:3001041|TEM-176	286
gb|AAG36927.1|ARO:3002133|DHA-2	379
gb|BAD16611.1|ARO:3001898|CTX-M-36	291
gb|CAJ32372.1|ARO:3001015|TEM-148	286
gb|AGZ83154.1|ARO:3001545|OXA-358	273
gb|AJO16038.1|ARO:3001553|OXA-366	273
gb|BAD83775.1|ARO:3001897|CTX-M-35	291
gb|ABG49324.1|ARO:3002609|aadA9	299
gb|CCI51002.2|ARO:3002767|QnrB54	214
gb|CAP12351.2|ARO:3002470|LEN-23	286
gb|AAG05883.1|ARO:3000805|OprN	472
gb|CAA78046.1|ARO:3002701|Rfas_cmr	391
gb|AEP43731.1|ARO:3001493|OXA-225	273
gb|ADZ48685.1|ARO:3002346|GES-17	287
gb|AAK38324.1|ARO:3000840|JOHN-1	248
gb|AAR84672.1|ARO:3002925|vanR_in_vanF_cl	231
gb|CAA56561.1|ARO:3003553|CepS	382
gb|CAB96921.1|ARO:3000606|FEZ-1	282
gb|BAP18874.1|ARO:3003167|CTX-M-159	291
gb|ACY01749.1|ARO:3002217|IMP-26	246
gb|ACI25375.1|ARO:3001032|TEM-166	286
gb|ABA71732.1|ARO:3003069|vanXY_in_vanG	254
gb|AHJ02283.1|ARO:3003186|CARB-23	312
gb|BAA34299.1|ARO:3003034|mexX	389
gb|ALX99516.1|ARO:3003811|adeC	465
gb|CAI43413.1|ARO:3002390|OXY-1-2	291
gb|AWU66462.1|ARO:3004866|NDM-23	270
gb|AFK73431.1|ARO:3002062|CMY-51	381
gb|CAA11471.1|ARO:3002192|IMP-1	246
gb|AAD51347.1|ARO:3003067|smeS	467
gb|AAK52604.1|ARO:3001425|OXA-31	276
gb|CEA29751.1|ARO:3003155|SHV-188	290
gb|AAA99504.1|ARO:3002987|bcrA	306
gb|ACS71747.1|ARO:3002738|QnrB23	226
gb|AAN28732.1|ARO:3002409|OXY-3-1	288
gb|ABX54687.1|ARO:3002910|vanL	349
gb|CAB13167.1|ARO:3003064|ykkD	105
gb|CAA71948.1|ARO:3001065|SHV-6	260
gb|ACQ82810.1|ARO:3002502|PDC-5	397
gb|ABO93588.1|ARO:3002715|QnrB2	214
gb|ADI46626.1|ARO:3002739|QnrB24	226
gb|CAD09800.1|ARO:3000873|TEM-1	286
gb|CAA44667.1|ARO:3001305|ErmU	278
gb|AGE83081.2|ARO:3002308|VIM-38	266
gb|AEQ94272.1|ARO:3002757|QnrB42	214
gb|AAS89982.1|ARO:3000975|TEM-112	286
gb|AAF03531.1|ARO:3002569|AAC(6')-Iy	145
gb|AGI65307.1|ARO:3001681|OXA-278	276
gb|BAP34782.1|ARO:3002008|CTX-M-151	304
gb|ABG77582.1|ARO:3001021|TEM-155	286
gb|AFU25638.1|ARO:3002096|CMY-83	381
gb|AAQ98890.1|ARO:3000984|TEM-122	286
gb|AAM70498.1|ARO:3001887|CTX-M-25	291
gb|AFI72872.1|ARO:3002252|CARB-14	298
gb|CAB37325.2|ARO:3001074|SHV-15	286
gb|AAB51384.1|ARO:3001067|SHV-8	286
gb|BAJ09383.1|ARO:3003046|qacA	514
gb|AAU95779.1|ARO:3002169|MIR-3	381
gb|AAF34335.1|ARO:3001079|SHV-21	260
gb|AAC74149.2|ARO:3001216|mdtH	402
gb|AAY32951.1|ARO:3002837|lnuC	164
gb|AAU95768.1|ARO:3000026|mepA	451
gb|AJO16044.1|ARO:3001391|TEM-214	286
gb|ACX31140.1|ARO:3001453|OXA-148	274
gb|AHA80961.1|ARO:3002005|CTX-M-147	291
gb|ABF47469.1|ARO:3002790|QnrS1	218
gb|BAN04737.1|ARO:3002774|QnrB61	214
gb|AAC14693.1|ARO:3002637|APH(2'')-IVa	301
gb|AFP97030.1|ARO:3001797|OXA-46	266
gb|CEP30258.1|ARO:3002458|LEN-8	286
gb|AAC75135.2|ARO:3000792|mdtA	415
gb|AGL43632.1|ARO:3002783|QnrB71	214
gb|ABR10840.1|ARO:3002272|VIM-2	266
gb|AEG74319.1|ARO:3002794|QnrS5	218
gb|ACD84988.1|ARO:3001651|OXA-130	274
gb|ACJ63260.1|ARO:3000413|sul3	263
gb|AGZ83153.1|ARO:3001544|OXA-357	273
gb|AAL03985.1|ARO:3000937|TEM-71	286
gb|AIT76114.1|ARO:3002181|MIR-16	381
gb|ACQ82807.1|ARO:3002497|PDC-1	397
gb|AHM76774.1|ARO:3001843|ACT-22	381
gb|AHV80711.1|ARO:3002863|dfrA8	169
gb|AEO44980.1|ARO:3001489|OXA-217	274
gb|ADX07747.1|ARO:3001667|OXA-202	274
gb|ABP49606.1|ARO:3001818|ACC-4	386
gb|AGW83450.1|ARO:3001539|OXA-352	273
gb|AHL30280.1|ARO:3001566|OXA-380	274
gb|KSC15183.1|ARO:3002537|AAC(3)-IIIb	272
gb|ABS30107.1|ARO:3002725|QnrB11	215
gb|ACV49885.1|ARO:3001442|OXA-117	274
gb|ACY56711.1|ARO:3002480|OXA-144	274
gb|AHL30277.1|ARO:3001563|OXA-377	274
gb|ADL13944.1|ARO:3000903|TEM-33	286
gb|AFU91598.1|ARO:3001788|OXA-204	265
gb|ABP87778.1|ARO:3002720|QnrB6	226
gb|AGW16407.1|ARO:3001513|OXA-325	273
gb|AAT90846.1|ARO:3003556|SLB-1	249
gb|CAA63262.1|ARO:3001864|CTX-M-1	291
gb|CAA38429.1|ARO:3000874|TEM-2	286
gb|AGE45503.1|ARO:3002162|FOX-10	382
gb|AIT76105.1|ARO:3002147|DHA-16	379
gb|AAL82592.1|ARO:3001094|SHV-36	286
gb|ADP20705.1|ARO:3001373|TEM-182	286
gb|CAB14620.1|ARO:3002627|aadK	284
gb|CAC17627.1|ARO:3002520|OCH-7	390
gb|CAA88908.1|ARO:3002402|OXY-2-7	290
gb|AAL19306.1|ARO:3000789|mdsA	408
gb|ABC84263.1|ARO:3001704|OXA-87	274
gb|AHL39338.1|ARO:3001845|ACT-25	381
gb|AAU89706.1|ARO:3002464|LEN-16	286
gb|CAJ19607.1|ARO:3002426|OKP-A-9	286
gb|AAL78161.1|ARO:3002410|OXY-4-1	290
gb|ABA06590.1|ARO:3001123|SHV-69	286
gb|AAN84550.1|ARO:3002276|VIM-6	266
gb|CAJ47138.2|ARO:3001137|SHV-83	286
gb|AAR89917.1|ARO:3001812|OXA-54	265
gb|CAJ19619.1|ARO:3002443|OKP-B-10	286
gb|ABU55430.1|ARO:3002591|AAC_6_IB_Su	172
gb|CAA76795.1|ARO:3000893|TEM-22	286
gb|AAM92461.1|ARO:3002680|catB8	210
gb|ABA06589.1|ARO:3001122|SHV-67	286
gb|BAE15963.1|ARO:3002868|dfrG	165
gb|BAI94487.1|ARO:3001177|SHV-133	286
gb|CAC83905.2|ARO:3001612|OXA-51	274
gb|ACH59002.1|ARO:3002483|LRA-5	326
gb|ADI55014.1|ARO:3002801|QnrVC4	218
gb|CAA64891.1|ARO:3000812|mtrE	467
gb|ACA34343.1|ARO:3002314|KPC-4	293
gb|AAA24786.1|ARO:3000368|vanC	343
gb|ADM92605.1|ARO:3000553|adeR	247
gb|ABF47916.1|ARO:3001628|OXA-93	274
gb|ADK11041.1|ARO:3001954|CTX-M-94	291
gb|ABS12248.1|ARO:3002040|CMY-29	381
gb|AAC46344.1|ARO:3001408|OXA-13	266
gb|AAP43508.1|ARO:3001892|CTX-M-30	291
gb|BAQ02518.1|ARO:3003182|NDM-13	270
gb|CAQ42486.1|ARO:3001937|CTX-M-76	291
gb|AAB19430.2|ARO:3002242|CARB-3	304
gb|CCP44758.1|ARO:3000392|Erm(37)	179
gb|AAS98184.1|ARO:3001106|SHV-49	286
gb|AET05998.1|ARO:3001399|OXA-4	276
gb|ABI74448.1|ARO:3001018|TEM-151	286
gb|AAR89359.1|ARO:3000990|TEM-128	286
gb|AAA85213.1|ARO:3002866|dfrD	162
gb|ABV31686.1|ARO:3001637|OXA-106	274
gb|CAH35802.1|ARO:3002983|amrB	1043
gb|AAB51421.1|ARO:3002686|catP	207
gb|CAA31895.1|ARO:3002533|AAC(3)-IIa	286
gb|AFG25462.1|ARO:3002220|IMP-29	246
gb|AAY43207.1|ARO:3002338|GES-9	287
gb|AET05999.1|ARO:3002300|VIM-30	266
gb|CAA28198.1|ARO:3002454|LEN-1	279
gb|AAP22974.1|ARO:3002336|GES-7	287
gb|AFD54601.1|ARO:3002764|QnrB49	226
gb|APY23677.1|ARO:3001051|TEM-191	286
gb|AAG03814.1|ARO:3000377|MexA	383
gb|BAC67143.1|ARO:3000166|tet(B)	401
gb|AAC72341.1|ARO:3000182|tet(Y)	391
gb|AAD12162.1|ARO:3001299|Sfra_tlrB_TYL	280
gb|AAA19882.1|ARO:3003562|blaF	294
gb|CAJ98570.1|ARO:3003071|mphF	299
gb|AAD22144.1|ARO:3002698|cmlB	409
gb|AAV85982.1|ARO:3000535|macB	644
gb|AFQ23962.1|ARO:3001195|SHV-156	286
gb|AEL17198.1|ARO:3001048|TEM-188	286
gb|AAN63648.1|ARO:3000844|TUS-1	248
gb|AAG07595.1|ARO:3000809|OpmD	487
gb|CAA63714.1|ARO:3002364|PER-2	308
gb|AAL29436.1|ARO:3000951|TEM-84	286
gb|AFV48348.1|ARO:3002324|KPC-14	291
gb|ABQ51091.1|ARO:3002039|CMY-28	381
gb|ABX54691.1|ARO:3002927|vanR_in_vanL_cl	231
gb|CAA10975.1|ARO:3000194|tet(W)	639
gb|AGJ01153.1|ARO:3002326|KPC-16	293
gb|ABV71246.1|ARO:3001633|OXA-79	274
gb|CAP45902.1|ARO:3002732|QnrB17	226
gb|ADK34116.1|ARO:3001662|OXA-164	280
gb|AAA26685.1|ARO:3002542|AAC(3)-VIIIa	286
gb|ACK43806.1|ARO:3002617|aadA17	263
gb|ABY91281.1|ARO:3001930|CTX-M-69	291
gb|CAA73933.1|ARO:3000921|TEM-52	286
gb|AAK27847.1|ARO:3002196|IMP-5	246
gb|AAC60780.1|ARO:3003049|rosB	563
gb|AAA20116.1|ARO:3000180|tetA(P)	420
gb|CAA54602.1|ARO:3002155|FOX-1	382
gb|AAF05311.2|ARO:3001872|CTX-M-9	291
gb|AAA25550.1|ARO:3003105|dfrA3	162
gb|ABB59946.1|ARO:3001943|CTX-M-82	291
gb|AIL92328.1|ARO:3003175|CARB-19	283
gb|CDA01504.1|ARO:3002460|LEN-10	286
gb|AWU66463.1|ARO:3004867|NDM-24	270
gb|AHY03238.1|ARO:3002789|QnrD2	214
gb|CBY80143.1|ARO:3002296|VIM-26	266
gb|AHL30273.1|ARO:3001572|OXA-386	274
gb|CAP01453.1|ARO:3001620|OXA-75	274
gb|ABB71176.1|ARO:3003020|dfrA25	152
gb|AAQ16660.2|ARO:3002024|CMY-13	381
gb|CAJ28994.1|ARO:3001822|ACT-2	381
gb|AAL79576.1|ARO:3001096|SHV-38	286
gb|ABF50909.1|ARO:3002521|OCH-8	390
gb|AIS67768.1|ARO:3003152|SHV-185	286
gb|AAT36613.1|ARO:3002281|VIM-11	266
gb|AAV97952.1|ARO:3001909|CTX-M-47	291
gb|CCW43444.1|ARO:3002255|CARB-16	298
gb|CAC67290.1|ARO:3000962|TEM-95	286
gb|CCJ32595.1|ARO:3001672|OXA-120	274
gb|AFR46590.1|ARO:3002772|QnrB59	226
gb|BAA11237.1|ARO:3000254|emrY	512
gb|AAS19171.1|ARO:3000997|TEM-133	286
gb|CAJ77855.1|ARO:3000779|adeH	483
gb|AAM52207.1|ARO:3000969|TEM-106	286
gb|AAD03491.1|ARO:3002562|AAC(6')-Is	146
gb|AFU25739.1|ARO:3002351|GES-22	287
gb|AAD37403.1|ARO:3003202|TLA-1	314
gb|ABV26707.1|ARO:3002850|arr-5	150
gb|ABC17629.1|ARO:3002716|QnrB3	226
gb|AAM52215.1|ARO:3000970|TEM-107	286
gb|AFK08538.1|ARO:3002084|CMY-71	381
gb|AET99223.1|ARO:3001977|CTX-M-117	291
gb|ADM52188.1|ARO:3002743|QnrB28	214
gb|AGC50805.1|ARO:3002305|VIM-35	266
gb|ADY06444.1|ARO:3001783|OXA-163	261
gb|ACE63186.1|ARO:3001702|OXA-133	273
gb|AAB37395.2|ARO:3001068|SHV-9	285
gb|AAQ10694.1|ARO:3003047|qacB	514
gb|AAX51233.1|ARO:3001622|OXA-77	274
gb|CAJ19616.1|ARO:3002441|OKP-B-8	286
gb|ADM61585.1|ARO:3001047|TEM-187	285
gb|CAP12355.2|ARO:3002439|OKP-B-6	286
